info,num_bathroom,title,url,price,pid,num_bedroom,pid1,latitude,longitude,date,pid2
"
                    1br -
                    728ft, -
                ",,$300 OFF MOVE IN! THIS WEEK ONLY!!!,https://corvallis.craigslist.org/apa/6033438423.html,$1020,6033438423,,,,,Mar  7,
"
                    4br -
                    1835ft, -
                ",,Beautiful Home-4 Bedrooms-2 Bathrooms,https://corvallis.craigslist.org/apa/6032815828.html,$2175,6032815828,,,,,Mar  6,
,,7th Street Station LEASE TAKE OVER,https://corvallis.craigslist.org/apa/6032793559.html,$649,6032793559,,,,,Mar  6,
"
                    1br -
                    560ft, -
                ",,*Deposit only $300!*,https://corvallis.craigslist.org/apa/6032777546.html,$800,6032777546,,,,,Mar  6,
"
                    1br -
                ",,"3 bed/ 3 bathroom apartment corvallis Retreat, $745",https://corvallis.craigslist.org/apa/6011267297.html,$745,6011267297,,,,,Mar  6,
"
                    3br -
                ",,☻ 2 bdrms for $1600 a mnth! . Available now. ☻,https://corvallis.craigslist.org/apa/6032589151.html,$1600,6032589151,,,,,Mar  6,
"
                    1br -
                    634ft, -
                ",,"Secluded Entry, Two-Tone Painted Walls (Accent Wall Upon Request)",https://corvallis.craigslist.org/apa/6032587248.html,$915,6032587248,,,,,Mar  6,
"
                    2br -
                    1002ft, -
                ",,Waiting list now,https://corvallis.craigslist.org/apa/6032490129.html,$975,6032490129,,,,,Mar  6,
,,Apply today and get $300 off of your 1st months rent!,https://corvallis.craigslist.org/apa/6002569313.html,$915,6002569313,,,,,Mar  6,
"
                    1br -
                    728ft, -
                ",,SAVE MONEY BY MOVING TO PLUMTREE,https://corvallis.craigslist.org/apa/6032435004.html,$1020,6032435004,,,,,Mar  6,
"
                    3br -
                ",,!?$500 off?!,https://corvallis.craigslist.org/apa/6032462242.html,$2275,6032462242,,,,,Mar  6,
"
                    2br -
                    952ft, -
                ",,RAKE IN THE  SAVINGS WHEN YOU MOVE TO PLUMTREE,https://corvallis.craigslist.org/apa/6032436877.html,$1120,6032436877,,,,,Mar  6,
"
                    4br -
                    1100ft, -
                ",,Join the #1 student housing community for Fall 2017! PRE-LEASE TODAY!,https://corvallis.craigslist.org/apa/5992437304.html,$680,5992437304,,,,,Mar  6,
"
                    4br -
                    1200ft, -
                ",,Reserve your room for fall TODAY & get $200 gift card!,https://corvallis.craigslist.org/apa/5992202806.html,$680,5992202806,,,,,Mar  6,
"
                    2br -
                ",,Apartment for rent,https://corvallis.craigslist.org/apa/5991882519.html,$846,5991882519,,,,,Mar  6,
"
                    1br -
                    480ft, -
                ",,BEAUTIFULLY REMODELED ONE BEDROOMS AVAILABLE!,https://corvallis.craigslist.org/apa/5996487861.html,$825,5996487861,,,,,Mar  6,
"
                    2br -
                    952ft, -
                ",,WE ARE THE POT OF GOLD AT THE END OF THE RAINBOW,https://corvallis.craigslist.org/apa/6032256410.html,$1120,6032256410,,,,,Mar  6,
"
                    1br -
                    728ft, -
                ",,A SPECIAL THAT IS OUT OF THIS WORLD!,https://corvallis.craigslist.org/apa/6032255889.html,$1020,6032255889,,,,,Mar  6,
"
                    2br -
                    1029ft, -
                ",,THE PRICE IS RIGHT WITH OUR TAX SEASON SPECIAL AT THE LODGES!,https://corvallis.craigslist.org/apa/6026743869.html,$1195,6026743869,,,,,Mar  6,
"
                    2br -
                    950ft, -
                ",,"Apply Today, Professionally Managed, Near S Albany HS",https://corvallis.craigslist.org/apa/6032142232.html,$999,6032142232,,,,,Mar  6,
"
                    763ft, -
                ",,"Pool View, End Unit, & Open Patio...SCORE!!!",https://corvallis.craigslist.org/apa/6032131859.html,$1100,6032131859,,,,,Mar  6,
"
                    2br -
                    950ft, -
                ",,Awesome Townhome for Rent Near Parks and Schools,https://corvallis.craigslist.org/apa/6032124101.html,$999,6032124101,,,,,Mar  6,
"
                    2br -
                ",,"Meadow Park Townhouses West - 2 Bd, 1.5 Bth - Close to Bus Lines",https://corvallis.craigslist.org/apa/6023563808.html,$895,6023563808,,,,,Mar  6,
"
                    2br -
                    1088ft, -
                ",,Huge Twnhs Duplex! W/D Hookups & Pet Friendly! 5246 SW Technology Loop,https://corvallis.craigslist.org/apa/6032047153.html,$1250,6032047153,,,,,Mar  6,
,,Student Housing Available!,https://corvallis.craigslist.org/apa/6031535413.html,$600,6031535413,,,,,Mar  6,
"
                    3br -
                    1000ft, -
                ",,COMING SOON!!    3 bed 1 bath,https://corvallis.craigslist.org/apa/6031514017.html,$1175,6031514017,,,,,Mar  5,
"
                    2br -
                ",,Manufactured Home for 55+,https://corvallis.craigslist.org/apa/6031476239.html,$490,6031476239,,,,,Mar  5,
"
                    1br -
                    2500ft, -
                ",,"Available soon: unbelievebly affordable ""home"" for OSU/LBCC lady",https://corvallis.craigslist.org/apa/6031373607.html,$350,6031373607,,,,,Mar  5,
"
                    1br -
                ",,Room for rent. Available this week.,https://corvallis.craigslist.org/apa/6031300013.html,$500,6031300013,,,,,Mar  5,
"
                    3br -
                    1440ft, -
                ",,"Walk or Ride to OSU - 3 bdr, 2 bath, lg bonus room",https://corvallis.craigslist.org/apa/6031222143.html,$1860,6031222143,,,,,Mar  5,
,,Great inexpensive Apt,https://corvallis.craigslist.org/apa/6031222723.html,$525,6031222723,,,,,Mar  5,
"
                    1br -
                    728ft, -
                ",,FIND S'MORE AT THE LODGES!!!,https://corvallis.craigslist.org/apa/6031049638.html,$1000,6031049638,,,,,Mar  5,
"
                    2br -
                ",,FAMILY IN URGENT NEED OF HOME,https://corvallis.craigslist.org/apa/6030993957.html,$1,6030993957,,,,,Mar  5,
,,Large Studio Apt - Available soon,https://corvallis.craigslist.org/apa/6030950561.html,$615,6030950561,,,,,Mar  5,
"
                    1br -
                ",,"1Bdr, 1Bth Apartment in 4Bdr Unit",https://corvallis.craigslist.org/apa/6030884604.html,$737,6030884604,,,,,Mar  5,
"
                    2br -
                    865ft, -
                ",,WE LOVE PETS!,https://corvallis.craigslist.org/apa/6030592035.html,$995,6030592035,,,,,Mar  5,
"
                    4br -
                    1890ft, -
                ",,North Albany Gem,https://corvallis.craigslist.org/apa/6030209447.html,$1800,6030209447,,,,,Mar  5,
"
                    3br -
                    1435ft, -
                ",,"Townhouse - 3bd, 2.5 Bath with Garage, Washer/Dryer",https://corvallis.craigslist.org/apa/6029999871.html,$1500,6029999871,,,,,Mar  4,
"
                    1br -
                    728ft, -
                ",,THERE'S NO PLACE LIKE HOME!,https://corvallis.craigslist.org/apa/6029948052.html,$1000,6029948052,,,,,Mar  4,
"
                    3br -
                    1204ft, -
                ",,THIS 3 BEDROOM WILL BLOW YOUR SOCKS OFF!!! CALL PLUMTREE LUXURY APTS!,https://corvallis.craigslist.org/apa/6029888289.html,$1280,6029888289,,,,,Mar  4,
"
                    2br -
                    1029ft, -
                ",,THIS SPECIAL WON'T LAST LONG! CALL THE LODGES LUXURY APTS TODAY!,https://corvallis.craigslist.org/apa/6029887003.html,$1195,6029887003,,,,,Mar  4,
"
                    2br -
                    1029ft, -
                ",,PLUMTREE HAS EVERYTHING YOU NEED! DON'T MISS OUT ON YOUR NEW HOME!,https://corvallis.craigslist.org/apa/6029670987.html,$1220,6029670987,,,,,Mar  4,
"
                    1br -
                    728ft, -
                ",,4 WEEKS FREE RENT - LIMITED TIME ONLY AT THE LODGES!,https://corvallis.craigslist.org/apa/6029669804.html,$1000,6029669804,,,,,Mar  4,
"
                    2br -
                    903ft, -
                ",,"Professionally Managed, Linen Closet, Patio, Near LBCC, WD",https://corvallis.craigslist.org/apa/6029557951.html,$925,6029557951,,,,,Mar  4,
"
                    1br -
                    728ft, -
                ",,LOVE WHERE YOU LIVE! LIVE AT PLUMTREE LUXURY APTS!,https://corvallis.craigslist.org/apa/6029346259.html,$995,6029346259,,,,,Mar  4,
"
                    2br -
                    1029ft, -
                ",,LOVE WHERE YOU LIVE & LOVE YOUR MOVE IN SPECIAL! CALL THE LODGES!,https://corvallis.craigslist.org/apa/6029345241.html,$1195,6029345241,,,,,Mar  4,
"
                    1br -
                    550ft, -
                ",,"1 BR, 1Bath Apartment Corvallis, OR 1/2 block to campus",https://corvallis.craigslist.org/apa/6029289636.html,$750,6029289636,,,,,Mar  4,
"
                    1br -
                    728ft, -
                ",,LOVING YOUR HOME IS JUST A CLICK AWAY!!!,https://corvallis.craigslist.org/apa/6028735205.html,$1020,6028735205,,,,,Mar  3,
"
                    360ft, -
                ",,FALL IN LOVE WITH ALBANY COURT!,https://corvallis.craigslist.org/apa/6028734200.html,$560,6028734200,,,,,Mar  3,
"
                    3br -
                    1217ft, -
                ",,2.5 Bath/Attached garage/ Duplex 2 storied.,https://corvallis.craigslist.org/apa/6008553061.html,$1295,6008553061,,,,,Mar  3,
"
                    2br -
                ",,GEARY STREET APARTMENTS,https://corvallis.craigslist.org/apa/6028538803.html,$875950,6028538803,,,,,Mar  3,
"
                    1br -
                    634ft, -
                ",,"Direct entry, 1, 2 and 3 bedroom floor plans, Soaking tubs!",https://corvallis.craigslist.org/apa/6028530996.html,$900,6028530996,,,,,Mar  3,
,,RV SPACES for Rent--Last space available!,https://corvallis.craigslist.org/apa/6028517857.html,$495,6028517857,,,,,Mar  3,
"
                    2br -
                    903ft, -
                ",,"Professionally Managed, Linen Closet, Patio, Near LBCC, WD",https://corvallis.craigslist.org/apa/6028471710.html,$925,6028471710,,,,,Mar  3,
"
                    1br -
                    634ft, -
                ",,STOP LOOKING--THIS IS IT!!!,https://corvallis.craigslist.org/apa/6027037257.html,$915,6027037257,,,,,Mar  2,
"
                    2br -
                    998ft, -
                ",,"2 story, 2 bdm condo",https://corvallis.craigslist.org/apa/5988846182.html,$1200,5988846182,,,,,Mar  2,
"
                    2br -
                ",,2 bedrooms at The Retreat in Corvallis,https://corvallis.craigslist.org/apa/5988099704.html,$1500,5988099704,,,,,Mar  2,
"
                    2br -
                    925ft, -
                ",,➔➔➔WOW! My own yard for my dog?!❤,https://corvallis.craigslist.org/apa/6026977049.html,$1175,6026977049,,,,,Mar  2,
"
                    2br -
                    981ft, -
                ",,2 Bed / 2 Bath Maple Available Next Week!!!!,https://corvallis.craigslist.org/apa/6026966307.html,$1425,6026966307,,,,,Mar  2,
"
                    2br -
                    925ft, -
                ",,☺Best Price of the YEAR! Just $1175 *limited time..garage! yard!,https://corvallis.craigslist.org/apa/6026962549.html,$1175,6026962549,,,,,Mar  2,
"
                    2br -
                    1029ft, -
                ",,RAKE IN THE SAVINGS AT THE LODGES - TAX SPECIAL ONLY FOR A SHORT TIME!,https://corvallis.craigslist.org/apa/6026931967.html,$1195,6026931967,,,,,Mar  2,
,,Wait List NOW Open at StoneBrook Apartments!!,https://corvallis.craigslist.org/apa/6026858250.html,$576,6026858250,,,,,Mar  2,
"
                    1br -
                    560ft, -
                ",,"Our Rent Includes Water, Sewer, and Trash*$25 Pet Rent",https://corvallis.craigslist.org/apa/6026851558.html,$835,6026851558,,,,,Mar  2,
,,WAIT LIST NOW Open at Linn Haven Apartments!!,https://corvallis.craigslist.org/apa/6026814772.html,$754,6026814772,,,,,Mar  2,
"
                    2br -
                    961ft, -
                ",,2 Bed / 2 Bath Available NEXT WEEK! RESERVE NOW!!,https://corvallis.craigslist.org/apa/6026792913.html,$1350,6026792913,,,,,Mar  2,
"
                    3br -
                    1147ft, -
                ",,ONE MONTH FREE RENT!!! 3 Bed / 2 Bath,https://corvallis.craigslist.org/apa/6026695221.html,$1625,6026695221,,,,,Mar  2,
"
                    1br -
                    952ft, -
                ",,DON'T MISS OUR TAX SEASON SPECIAL AT THE LODGES!,https://corvallis.craigslist.org/apa/6026612862.html,$1000,6026612862,,,,,Mar  2,
"
                    2br -
                ",,2 Bedroom Condo in Corvallis,https://corvallis.craigslist.org/apa/5992139861.html,$1695,5992139861,,,,,Mar  2,
"
                    1br -
                    634ft, -
                ",,Looking to Move in April? We've Got the Perfect Place for You!,https://corvallis.craigslist.org/apa/6026503235.html,$900,6026503235,,,,,Mar  2,
"
                    2br -
                    950ft, -
                ",,"Lease Today, Spacious, Basketball Court",https://corvallis.craigslist.org/apa/6026440149.html,$999,6026440149,,,,,Mar  2,
"
                    1br -
                    750ft, -
                ",,1 Bedroom Apartment NEXT DOOR TO OSU CAMPUS  SECURE,https://corvallis.craigslist.org/apa/5988501440.html,$1250,5988501440,,,,,Mar  2,
"
                    2br -
                ",,Hobart Townhouses - Close to Restaurants and Shopping,https://corvallis.craigslist.org/apa/5987892946.html,$825,5987892946,,,,,Mar  2,
"
                    2br -
                    760ft, -
                ",,"Dutch Bros, Sky High, OSU all in a 2 Mile Radius!!",https://corvallis.craigslist.org/apa/6026285711.html,$1100,6026285711,,,,,Mar  2,
"
                    4br -
                    1400ft, -
                ",,4bd/1.5bath Duplex,https://corvallis.craigslist.org/apa/6025858638.html,$1150,6025858638,,,,,Mar  1,
"
                    2br -
                    1140ft, -
                ",,Available 4/1/17 - Remodeled duplex; fenced yard with two patios!,https://corvallis.craigslist.org/apa/6025849748.html,$1250,6025849748,,,,,Mar  1,
